Šifra artikla,EAN,Cena B2B,Cena B2C,DDV,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Rabatna skupina artikla,Rabatna skupina ERP,Popust odprodaje %
NW.6015,5903139601597,56,56,22,0,,,0,,68,2,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6016,5903139601696,71.5,71.5,22,1,,,1,,245,2,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6017,5903139601795,98,134.1,22,4,,,4,,43,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6018,5903139601894,29,29,22,0,,,0,,238,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6020,5903139602099,56,56,22,0,,,0,,514,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6021,5903139602198,71.5,71.5,22,,,,,,480,213,01.10.2026,,NW,NW,0
NW.6022,5903139602297,98,138,22,3,,,3,,47,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6136,5903139613699,,,22,,,,,,,,,,NW,NW,0
NW.6336,5903139633697,68.4,68.4,22,,,,,,41,,,,NW,NW,0
NW.6337,5903139633796,68.4,68.4,22,,,,,,201,,,,NW,NW,0
NW.6345,5903139634595,42,42,22,1,,,1,,34,99,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6350,5903139635097,42,42,22,0,,,0,,188,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6367,5903139636797,83.2,83.2,22,,,,,,40,,,,NW,NW,0
NW.6368,5903139636896,161.1,161.1,22,1,0,0,1,0,0,9,28.09.2026,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.6390,5903139639095,166,166,22,,,,,,1,30,24.09.2026,,NW,NW,0
NW.6391,5903139639194,164,164,22,,,,,,0,64,01.10.2026,,NW,NW,0
NW.6442,5903139644297,95,95,22,,,,,,6,10,12.10.2026,,NW,NW,0
NW.6443,5903139644396,144.2,144.2,22,,,,,,0,,,,NW,NW,0
NW.6444,5903139644495,95,95,22,1,,,1,,89,2,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6487,5903139648790,86.2,86.2,22,,,,,,36,,,,NW,NW,0
NW.6488,5903139648899,58,58,22,2,,,2,,23,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6490,5903139649094,63.1,63.1,22,0,,,0,,30,40,13.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6491,5903139649193,168,168,22,,,,,,16,,,,NW,NW,0
NW.6492,5903139649292,271,271,22,,,,,,0,,,,NW,NW,0
NW.6493,5903139649391,178,178,22,,,,,,4,,,,NW,NW,0
NW.6501,5903139650199,86.2,86.2,22,0,,,0,,78,100,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6502,5903139650298,58,58,22,,,,,,103,,,,NW,NW,0
NW.6503,5903139650397,63.1,63.1,22,,,,,,82,50,06.10.2026,,NW,NW,0
NW.6504,5903139650496,168,168,22,,,,,,0,53,01.10.2026,,NW,NW,0
NW.6505,5903139650595,271,271,22,,,,,,15,20,13.10.2026,,NW,NW,0
NW.6506,5903139650694,178,178,22,0,,,0,,62,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6512,5903139651295,115,115,22,,,,,,0,2,24.09.2026,,NW,NW,0
NW.6513,5903139651394,115,115,22,,,,,,0,21,28.09.2026,,NW,NW,0
NW.6525,5903139652599,44.1,44.1,22,8,0,0,8,0,0,68,24.09.2026,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.6526,5903139652698,44.1,44.1,22,13,0,0,13,0,0,243,28.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6528,5903139652896,50.4,50.4,22,11,0,0,11,0,46,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6530,5903139653091,50.4,50.4,22,10,0,0,10,0,1,50,01.10.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6532,5903139653299,166,166,22,,,,,,0,18,28.09.2026,,NW,NW,0
NW.6605,5903139660594,63.1,63.1,22,,,,,,2,20,28.09.2026,,NW,NW,0
NW.6607,5903139660792,155,184,22,0,,,0,,137,1,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6611,5903139661195,155,155,22,0,,,0,,134,100,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6640,5903139664097,155,155,22,,,,,,30,1,28.09.2026,,NW,NW,0
NW.6641,5903139664196,155,155,22,,,,,,17,,,,NW,NW,0
NW.6768,5903139676892,90.4,90.4,22,0,,,0,,13,20,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6772,5903139677295,225,225,22,,,,,,2,20,01.10.2026,,NW,NW,0
NW.6773,5903139677394,225,225,22,,,,,,0,8,29.09.2026,,NW,NW,0
NW.6774,5903139677493,225,225,22,0,,,0,,7,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6775,5903139677592,67.9,67.9,22,,,,,,,,,,NW,NW,0
NW.6776,5903139677691,119,119,22,,,,,,231,,,,NW,NW,0
NW.6785,5903139678599,168,168,22,0,,,0,,31,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6788,5903139678896,115,115,22,0,,,0,,22,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6792,5903139679299,40,40,22,,,,,,0,100,05.10.2026,,NW,NW,0
NW.6836,5903139683692,20,20,22,8,0,0,8,0,1547,18,24.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6837,5903139683791,36.2,36.2,22,4,0,0,4,0,146,120,16.10.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6838,5903139683890,42,42,22,1,,,1,,179,3,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6840,5903139684095,52.5,52.5,22,6,0,0,6,0,466,,,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6841,5903139684194,58,58,22,6,0,0,6,0,159,200,24.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6842,5903139684293,47.3,47.3,22,,,,,,23,60,21.10.2026,,NW,NW,0
NW.6845,5903139684590,197,229,22,2,,,2,,0,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6907,5903139690799,41.9,46.9,22,1,,,1,,717,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6908,5903139690898,41.9,46.9,22,4,,,4,,455,500,22.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6911,5903139691192,81.9,81.9,22,,,,,,270,200,17.11.2026,,NW,NW,0
NW.6913,5903139691390,,75,22,2,,,2,,35,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6948,5903139694896,40,40,22,0,,,0,,180,216,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6950,5903139695091,72,72,22,0,,,0,,155,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6951,5903139695190,98,98,22,0,,,0,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6976,5903139697699,81.9,81.9,22,0,,,0,,1627,600,01.01.2027,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6977,5903139697798,115,115,22,0,,,0,,1355,277,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.6978,5903139697897,147,147,22,0,,,0,,1011,715,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7017,5903139701792,55,55,22,,,,,,362,,,,NW,NW,0
NW.7318,5903139731898,15.5,15.5,22,2,,,2,,18,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7320,5903139732093,15.5,15.5,22,0,,,0,,7,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7487,5903139748797,24,24,22,,,,,,423,,,,NW,NW,0
NW.7500,5903139750097,15,15,22,0,,,0,,642,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7501,5903139750196,17,29.6,22,1,,,1,,307,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7502,5903139750295,20,20,22,0,,,0,,757,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7503,5903139750394,6.2,6.2,22,2,0,0,2,0,5404,2000,21.12.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7504,5903139750493,6.2,6.2,22,12,,,12,,1434,1000,10.12.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7520,5903139752091,210,210,22,,,,,,29,,,,NW,NW,0
NW.7522,5903139752299,210,210,22,,,,,,16,1,28.09.2026,,NW,NW,0
NW.7524,5903139752497,157,157,22,0,,,0,,29,80,12.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7525,5903139752596,199,199,22,,,,,,25,60,06.10.2026,,NW,NW,0
NW.7526,5903139752695,161.1,161.1,22,,,,,,13,,,,NW,NW,0
NW.7527,5903139752794,130,130,22,,,,,,41,40,01.10.2026,,NW,NW,0
NW.7528,5903139752893,136,136,22,,,,,,26,,,,NW,NW,0
NW.7530,5903139753098,288,288,22,,,,,,51,,,,NW,NW,0
NW.7531,5903139753197,199,199,22,0,,,0,,7,10,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7533,5903139753395,153,153,22,,,,,,12,20,21.10.2026,,NW,NW,0
NW.7534,5903139753494,153,153,22,,,,,,0,9,05.10.2026,,NW,NW,0
NW.7535,5903139753593,185,185,22,,,,,,17,30,28.09.2026,,NW,NW,0
NW.7536,5903139753692,157,157,22,0,,,0,,97,100,12.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7537,5903139753791,199,199,22,,,,,,65,40,01.10.2026,,NW,NW,0
NW.7538,5903139753890,161.1,161.1,22,,,,,,11,20,05.10.2026,,NW,NW,0
NW.7540,5903139754095,130,130,22,1,,,1,,82,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7541,5903139754194,136,136,22,0,,,0,,9,30,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7542,5903139754293,199,199,22,0,,,0,,0,20,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7544,5903139754491,288,288,22,,,,,,3,10,06.10.2026,,NW,NW,0
NW.7546,5903139754699,153,153,22,1,,,1,,54,60,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7547,5903139754798,185,185,22,,,,,,0,48,01.10.2026,,NW,NW,0
NW.7548,5903139754897,153,153,22,0,,,0,,95,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7551,5903139755191,103.1,103.1,22,,,,,,48,,,,NW,NW,0
NW.7552,5903139755290,71.5,71.5,22,,,,,,8,,,,NW,NW,0
NW.7553,5903139755399,93,93,22,,,,,,75,,,,NW,NW,0
NW.7556,5903139755696,103.1,103.1,22,0,,,0,,29,50,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7557,5903139755795,73.6,73.6,22,,,,,,22,99,24.09.2026,,NW,NW,0
NW.7558,5903139755894,93,93,22,,,,,,115,,,,NW,NW,0
NW.7560,5903139756099,103.1,103.1,22,,,,,,26,,,,NW,NW,0
NW.7561,5903139756198,83.2,83.2,22,,,,,,16,,,,NW,NW,0
NW.7562,5903139756297,70.5,70.5,22,,,,,,23,60,21.10.2026,,NW,NW,0
NW.7566,5903139756693,103.1,103.1,22,,,,,,35,49,24.09.2026,,NW,NW,0
NW.7567,5903139756792,83.2,83.2,22,,,,,,3,50,24.09.2026,,NW,NW,0
NW.7568,5903139756891,70.5,70.5,22,,,,,,115,5,24.09.2026,,NW,NW,0
NW.7581,5903139758192,35,35,22,8,0,0,8,0,2362,300,24.09.2026,Glavno skladišče Rakovnik 9a + Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7582,5903139758291,38,38,22,0,,,0,,175,220,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7583,5903139758390,45,45,22,8,0,0,8,0,23,50,21.10.2026,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.7584,5903139758499,35,35,22,5,,,5,,1639,1703,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7585,5903139758598,38,38,22,0,,,0,,225,200,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7594,5903139759496,83.2,83.2,22,0,,,0,,79,1,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7595,5903139759595,103.1,103.1,22,,,,,,168,,,,NW,NW,0
NW.7596,5903139759694,70.5,70.5,22,0,,,0,,338,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7597,5903139759793,73.6,73.6,22,,,,,,86,120,16.10.2026,,NW,NW,0
NW.7598,5903139759892,93,93,22,,,,,,182,,,,NW,NW,0
NW.7600,5903139760096,103.1,103.1,22,,,,,,45,75,24.09.2026,,NW,NW,0
NW.7601,5903139760195,42,42,22,0,,,0,,163,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7603,5903139760393,39,39,22,,,,,,17,,,,NW,NW,0
NW.7605,5903139760690,48.3,48.3,22,,,,,,21,,,,NW,NW,0
NW.7606,5903139760591,58,58,22,,,,,,10,,,,NW,NW,0
NW.7607,5903139760799,168,168,22,,,,,,28,,,,NW,NW,0
NW.7614,5903139761499,736,736,22,,,,,,55,,,,NW,NW,0
NW.7616,5903139761697,515,515,22,0,,,0,,26,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7618,5903139761895,100,100,22,,,,,,208,,,,NW,NW,0
NW.7620,5903139762090,100,100,22,,,,,,0,183,25.09.2026,,NW,NW,0
NW.7621,5903139762199,100,100,22,,,,,,262,200,17.11.2026,,NW,NW,0
NW.7622,5903139762298,100,100,22,,,,,,327,300,25.09.2026,,NW,NW,0
NW.7623,5903139762397,69,69,22,,,,,,58,,,,NW,NW,0
NW.7624,5903139762496,69,69,22,,,,,,90,,,,NW,NW,0
NW.7625,5903139762595,69,69,22,,,,,,46,100,17.11.2026,,NW,NW,0
NW.7626,5903139762694,65,65,22,4,0,0,4,0,,,,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.7627,5903139762793,458,458,22,,,,,,53,,,,NW,NW,0
NW.7630,5903139763097,705,705,22,,,,,,13,,,,NW,NW,0
NW.7633,5903139763394,103.1,103.1,22,,,,,,10,11,28.09.2026,,NW,NW,0
NW.7634,5903139763493,73.6,73.6,22,0,,,0,,151,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7635,5903139763592,86.2,86.2,22,0,,,0,,113,200,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7636,5903139763691,108.4,108.4,22,,,,,,117,20,14.09.2026,,NW,NW,0
NW.7637,5903139763790,73.6,73.6,22,0,,,0,,171,4,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7638,5903139763899,86.2,86.2,22,0,,,0,,101,4,14.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7640,5903139764094,108.4,108.4,22,0,,,0,,108,3,21.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7641,5903139764193,199,199,22,,,,,,6,20,05.10.2026,,NW,NW,0
NW.7642,5903139764292,288,288,22,0,,,0,,0,3,14.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7644,5903139764490,168,238.1,22,1,,,1,,81,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7645,5903139764599,108.4,108.4,22,0,,,0,,25,15,14.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7646,5903139764698,482,482,22,,,,,,0,,,,NW,NW,0
NW.7647,5903139764797,515,515,22,,,,,,16,,,,NW,NW,0
NW.7651,5903139765190,248,248,22,,,,,,6,10,21.09.2026,,NW,NW,0
NW.7652,5903139765299,288,288,22,,,,,,34,,,,NW,NW,0
NW.7653,5903139765398,231,231,22,,,,,,30,3,28.09.2026,,NW,NW,0
NW.7654,5903139765497,231,231,22,,,,,,55,,,,NW,NW,0
NW.7655,5903139765596,231,231,22,,,,,,21,1,14.09.2026,,NW,NW,0
NW.7657,5903139765794,75,75,22,0,,,0,,,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7661,5903139766197,64,64,22,,,,,,227,,,,NW,NW,0
NW.7665,5903139766593,80,80,22,0,,,0,,100,30,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7666,5903139766692,115,115,22,0,,,0,,67,20,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7667,5903139766791,242,322.5,22,1,,,1,,23,1,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7668,5903139766890,490,490,22,,,,,,9,,,,NW,NW,0
NW.7671,5903139767194,51.5,51.5,22,,,,,,2,20,21.10.2026,,NW,NW,0
NW.7672,5903139767293,86.2,86.2,22,,,,,,13,,,,NW,NW,0
NW.7674,5903139767491,58,58,22,,,,,,27,,,,NW,NW,0
NW.7675,5903139767590,86.2,86.2,22,,,,,,17,,,,NW,NW,0
NW.7683,5903139768399,44.2,44.2,22,4,,,4,,53,60,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7688,5903139768894,44.2,44.2,22,,,,,,34,60,21.10.2026,,NW,NW,0
NW.7694,5903139769495,282,282,22,,,,,,2,20,22.09.2026,,NW,NW,0
NW.7695,5903139769594,258,258,22,,,,,,15,,,,NW,NW,0
NW.7696,5903139769693,288,288,22,,,,,,22,,,,NW,NW,0
NW.7697,5903139769792,271,271,22,,,,,,8,,,,NW,NW,0
NW.7698,5903139769891,282,282,22,,,,,,47,,,,NW,NW,0
NW.7700,5903139770095,258,258,22,,,,,,12,,,,NW,NW,0
NW.7701,5903139770194,288,288,22,0,,,0,,10,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7702,5903139770293,271,271,22,,,,,,7,,,,NW,NW,0
NW.7703,5903139770392,103.1,103.1,22,,,,,,34,,,,NW,NW,0
NW.7704,5903139770491,157,157,22,0,,,0,,21,20,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7705,5903139770590,199,199,22,0,,,0,,24,1,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7706,5903139770699,103.1,103.1,22,,,,,,247,,,,NW,NW,0
NW.7707,5903139770798,157,157,22,0,,,0,,80,60,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7708,5903139770897,199,199,22,0,,,0,,54,100,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7710,5903139771092,113,113,22,,,,,,28,62,01.10.2026,,NW,NW,0
NW.7711,5903139771191,172,172,22,0,,,0,,30,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7712,5903139771290,218,218,22,0,,,0,,23,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7713,5903139771399,105.2,105.2,22,,,,,,6,10,21.10.2026,,NW,NW,0
NW.7714,5903139771498,164,164,22,,,,,,8,,,,NW,NW,0
NW.7715,5903139771597,208,208,22,0,,,0,,10,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7716,5903139771696,105.2,105.2,22,,,,,,23,,,,NW,NW,0
NW.7717,5903139771795,164,164,22,,,,,,30,,,,NW,NW,0
NW.7718,5903139771894,208,208,22,,,,,,94,,,,NW,NW,0
NW.7720,5903139772099,279,279,22,,,,,,138,2,01.10.2026,,NW,NW,0
NW.7721,5903139772198,244,244,22,,,,,,81,100,28.09.2026,,NW,NW,0
NW.7722,5903139772297,282,282,22,,,,,,36,50,12.10.2026,,NW,NW,0
NW.7723,5903139772396,258,258,22,,,,,,38,60,01.10.2026,,NW,NW,0
NW.7725,5903139772594,58,58,22,0,,,0,,53,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7726,5903139772693,86.2,86.2,22,0,,,0,,25,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7728,5903139772891,58,58,22,0,,,0,,121,2,29.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7730,5903139773096,86.2,86.2,22,0,,,0,,32,40,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7750,5903139775090,279,279,22,,,,,,5,75,28.09.2026,,NW,NW,0
NW.7751,5903139775199,244,244,22,,,,,,0,220,01.10.2026,,NW,NW,0
NW.7752,5903139775298,282,282,22,,,,,,0,43,28.09.2026,,NW,NW,0
NW.7753,5903139775397,258,258,22,,,,,,0,48,28.09.2026,,NW,NW,0
NW.7754,5903139775496,334,334,22,,,,,,3,10,06.10.2026,,NW,NW,0
NW.7755,5903139775595,332,332,22,,,,,,24,,,,NW,NW,0
NW.7762,5903139776295,73.6,73.6,22,0,,,0,,16,1,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7763,5903139776394,40,40,22,0,,,0,,28,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7764,5903139776493,47.3,47.3,22,0,,,0,,181,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7766,5903139776691,70.4,70.4,22,0,,,0,,62,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7767,5903139776790,94,94,22,0,,,0,,43,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7768,5903139776899,108.4,108.4,22,0,,,0,,236,52,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7770,5903139777094,168,168,22,0,,,0,,9,60,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7771,5903139777193,40,40,22,0,,,0,,103,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7772,5903139777292,47.3,47.3,22,0,,,0,,81,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7774,5903139777490,70.4,70.4,22,0,,,0,,13,60,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7775,5903139777599,94,94,22,2,,,2,,37,100,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7776,5903139777698,108.4,108.4,22,0,,,0,,88,100,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7777,5903139777797,168,168,22,0,,,0,,61,3,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7778,5903139777896,46.3,46.3,22,,,,,,0,16,28.09.2026,,NW,NW,0
NW.7780,5903139778091,57,57,22,,,,,,17,,,,NW,NW,0
NW.7782,5903139778299,86.2,86.2,22,0,,,0,,10,20,21.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7783,5903139778398,115,115,22,,,,,,6,20,22.09.2026,,NW,NW,0
NW.7784,5903139778497,144.2,144.2,22,,,,,,0,50,01.10.2026,,NW,NW,0
NW.7785,5903139778596,216,216,22,,,,,,27,,,,NW,NW,0
NW.7786,5903139778695,50.4,50.4,22,,,,,,51,60,16.10.2026,,NW,NW,0
NW.7787,5903139778794,50.4,50.4,22,,,,,,0,43,24.09.2026,,NW,NW,0
NW.7788,5903139778893,374,374,22,,,,,,0,25,28.09.2026,,NW,NW,0
NW.7790,5903139779098,45.3,45.3,22,0,,,0,,18,60,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7791,5903139779197,45.3,45.3,22,0,,,0,,0,65,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7792,5903139779296,49.5,49.5,22,,,,,,0,,,,NW,NW,0
NW.7794,5903139779494,431,431,22,,,,,,14,,,,NW,NW,0
NW.7797,5903139779791,144.2,144.2,22,,,,,,0,20,01.10.2026,,NW,NW,0
NW.7798,5903139779890,132,132,22,,,,,,16,20,25.09.2026,,NW,NW,0
NW.7800,5903139780094,115,115,22,,,,,,26,30,06.10.2026,,NW,NW,0
NW.7801,5903139780193,73.6,73.6,22,,,,,,0,30,28.09.2026,,NW,NW,0
NW.7802,5903139780292,51.5,51.5,22,,,,,,112,,,,NW,NW,0
NW.7803,5903139780391,48.3,48.3,22,,,,,,42,,,,NW,NW,0
NW.7804,5903139780490,73.6,73.6,22,0,,,0,,130,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7805,5903139780599,51.5,51.5,22,0,,,0,,33,60,12.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7806,5903139780698,48.3,48.3,22,0,,,0,,18,50,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7807,5903139780797,35.7,35.7,22,1,,,1,,482,250,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7808,5903139780896,45.3,45.3,22,2,,,2,,423,100,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7810,5903139781091,65.2,65.2,22,4,,,4,,12,100,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7811,5903139781190,86.2,86.2,22,0,,,0,,565,400,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7812,5903139781299,100,100,22,0,,,0,,148,46,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7813,5903139781398,157,157,22,0,,,0,,0,14,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7814,5903139781497,144.2,144.2,22,0,,,0,,7,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7817,5903139781794,178,184,22,1,,,1,,20,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7822,5903139782296,123.2,123.2,22,,,,,,32,,,,NW,NW,0
NW.7825,5903139782593,144.2,144.2,22,0,,,0,,23,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7827,5903139782791,40,40,22,,,,,,375,100,24.09.2026,,NW,NW,0
NW.7828,5903139782890,80,80,22,0,,,0,,0,137,01.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7830,5903139783095,103.1,103.1,22,1,,,1,,2,20,06.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7831,5903139783194,140,140,22,,,,,,4,1,28.09.2026,,NW,NW,0
NW.7832,5903139783293,218,218,22,,,,,,7,20,21.10.2026,,NW,NW,0
NW.7833,5903139783392,40,40,22,,,,,,410,,,,NW,NW,0
NW.7834,5903139783491,80,80,22,,,,,,159,,,,NW,NW,0
NW.7835,5903139783590,103.1,103.1,22,,,,,,0,16,22.09.2026,,NW,NW,0
NW.7836,5903139783699,140,140,22,2,0,0,2,0,18,,,Glavno skladišče Rakovnik 9a,NW,NW,0
NW.7837,5903139783798,218,218,22,,,,,,40,56,01.10.2026,,NW,NW,0
NW.7838,5903139783897,35.7,35.7,22,1,,,1,,749,400,16.10.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7840,5903139784092,45.3,45.3,22,0,,,0,,739,,,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7841,5903139784191,65.2,65.2,22,0,,,0,,525,14,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7842,5903139784290,86.2,86.2,22,0,,,0,,608,5,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7843,5903139784399,100,100,22,0,,,0,,374,302,28.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7844,5903139784498,157,157,22,0,,,0,,129,50,24.09.2026,Glavno skladišče Brnčičeva 13,NW,NW,0
NW.7846,5903139784696,144.2,144.2,22,,,,,,24,,,,NW,NW,0
NW.7847,5903139784795,71.5,71.5,22,,,,,,61,60,16.10.2026,,NW,NW,0
