Šifra artikla,EAN,Spletne strani,Naziv artikla EN,Naziv artikla,Proizvajalec,Dobavitelj,ABC klasifikacija,Merska enota,Oznaka tarifa,Država proizvoda,Bruto teža,Enota bruto teže,Neto teža,Enota neto teže,Volumen,Enota volumna,Dolžina paketa,Enota dolžine paketa,Širina paketa,Enota širine paketa,Višina paketa,Enota višine paketa,Kategorije svetila ANG,Kategorije svetila SLO,Kategorije vid ANG,Kategorije vid SLO,Cena B2B,Cena B2C,Popust,Valuta,DDV,PAK2,Omejitev pri naročanju,Skupina popusta,S popust %,Posebni popust za stranko,Glavna slika,Ostale slike,Glavni dokument,Vloge dokumentov,Ostali dokumenti,VID trenutna zaloga,VID naročena količina,VID količina za odpremo,VID razpoložljiva količina,VID naročena količina dobaviteljem,VID datum dobave,VID koli. prihodnjih dobav,Dobavitelj zaloga,Dobavitelj naročena zaloga,Dobavitelj datum,Skladišče,Grlo,Svetilka vključuje svetlobni vir,Senzor gibanja,Max moč sijalke,Garancija,Zračni pretok,Uporaba ANG,Uporaba SLO,Način montaže ANG,Način montaže SLO,Simbol atributa,Baterija,Kapaciteta baterije,Kot svetlobnega snopa,Enota kota svetlobnega snopa,Presek kabla,Višina stropne kapice,Enota višine stropne kapice,Širina stropne kapice,Enota širine stropne kapice,Čas polnjenja,Način polnjenja ANG,Način polnjenja SLO,Nazivna jakost toka,Nazivna napetost,Nazivna moč,Kolekcija,Temperatura barve,Komentarji,Dopolnilna barva I ANG,Dopolnilna barva I SLO,Dopolnilna barva II ANG,Dopolnilna barva II SLO,Dopolnilni simbol tkanine iz vzorčne škatle I,Dopolnilni material I ANG,Dopolnilni material I SLO,Dopolnilni material II ANG,Dopolnilni material II SLO,Dopolnilni material III ANG,Dopolnilni material III SLO,Indeks barvnega videza (CRI),Vrsta toka,Izvrtina (cutout),Kot detekcije,Razdalja detekcije,Hitrost detekcije,Premer,Višina,Enota višine,Dolžina,Enota dolžine,Širina,Enota širine,Zatemnljivo ANG,Zatemnljivo SLO,Razdalja od stene,Enota razdalje od stene,EAN koda,Električni razred ANG,Režim nujne osvetlitve ANG,Režim nujne osvetlitve SLO,Energijski razred,Ekvivalent,Simbol tkanine iz vzorčne škatle,Svetlobni tok,Enota svetlobnega toka,Frekvenca,Enota frekvence,Bruto teža (2),Enota bruto teže (2),Nastavitev višine,Razpon nastavitve višine,Enota razpona nastavitve višine,Višina daljše roke,Enota višine daljše roke,Višina senčnika reflektorja,Enota višine senčnika reflektorja,Višina krajše roke,Enota višine krajše roke,Dimenzije odprtine,Enota dimenzij odprtine,Oblika odprtine ANG,Oblika odprtine SLO,Ikone,IK stopnja,Montažna višina,IP stopnja zaščite,Oblika svetilke ANG,Oblika svetilke SLO,Prevladujoča barva ANG,Prevladujoča barva SLO,Prevladujoč material ANG,Prevladujoč material SLO,Dolžina podnožja,Enota dolžine podnožja,Dolžina horizontalne roke,Enota dolžine horizontalne roke,Dolžina senčnika,Enota dolžine senčnika,Dolžina vertikalne roke,Enota dolžine vertikalne roke,Življenjska doba,Vrsta svetlobnega vira ANG,Vrsta svetlobnega vira SLO,Luks,Model,Vrtenje motorja,Neto teža (2),Enota neto teže (2),Hrup,Število svetlobnih segmentov,Število svetlobnih virov,Število paketov,Število ciklov polnjenja,PCN,Kosov na karton,Višina paketa I,Višina paketa II,Višina paketa III,Enota višine paketa I,Enota višine paketa II,Enota višine paketa III,Dolžina paketa I,Dolžina paketa II,Dolžina paketa III,Enota dolžine paketa I,Enota dolžine paketa II,Enota dolžine paketa III,Volumen paketa,Enota volumna paketa,Širina paketa I,Širina paketa II,Širina paketa III,Enota širine paketa I,Enota širine paketa II,Enota širine paketa III,Faktor moči,Ime izdelka,Razdelitev na segmente,Velikost,Podnožje / socket,Dolžina spuščenega stropa,Enota dolžine spuščenega stropa,Solarni panel,Solarna moč,Slog ANG,Slog SLO,Tehnična opomba,Časovna zakasnitev,Vrsta kabla,Video,Napetost,Enota napetosti,Širina podnožja,Enota širine podnožja,Širina senčnika reflektorja,Enota širine senčnika reflektorja,Delovna temperatura,Delovni čas,Združljivo z
DX.HDR.60.24,4039677010124,,LED power supply HDR-60 for DIN rail CV 60W/24V,"Napajalnik, za LED, za DIN letev, CV, HDR, 24V, 60W, ON/OFF, IP20, 1/60, (R6)",00001609,91086973,,kom,85365080,CN,0.211,,0.205,,0,,100,mm,68,mm,65,mm,,,,,25.42,,,,22,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.HLG.150H.24B,4039677010520,,LED power supply HLG-150H CV 150W/24V IP67,"Napajalnik, za LED, CV, HLG, 24V, 150W, 3 in 1, IP67, 1/12, (R3)",00001609,91086973,,kom,85044082,CN,1.32,,1.15,,0,,50,mm,90,mm,295,mm,,,,,61.74,,,,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.HLG.240H.12A,4039677010407,,LED power supply HLG-240H CV 240W/12V IP65,"Napajalnik, za LED, CV, HLG, 12V, 240W, ON/OFF, IP65, 1/12, (R3)",00001609,91086973,,kom,85044082,CN,1.256,,1.256,,0,,310,mm,90,mm,50,mm,,,,,80.11,,,,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.HLG.320H.24,4039677006318,,LED power supply HLG-320H CV 320W/24V IP67,"Napajalnik, za LED, CV, HLG, 24V, 320W, ON/OFF, IP67, 1/8, (R3)",00001609,91086973,,kom,85044082,CN,1.901,,1.88,,0,,50,mm,120,mm,350,mm,,,,,108.1,,,,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.HLG.320H.24B,4039677010438,,LED power supply HLG-320H CV 320W/24V IP67,"Napajalnik, za LED, CV, HLG, 24V, 320W, 3 in 1, IP67, 1/8, (R3)",00001609,91086973,,kom,85044082,CN,1.98,,1.88,,0,,60,mm,125,mm,335,mm,,,,,111.73,,,,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.HLG.480H.24A,4021087038867,,LED power supply HLG-480H CV 480W/24V IP65,"Napajalnik, za LED, CV, HLG, 24V, 480W, ON/OFF, IP65, 1/4, (R3)",00001609,91086973,,kom,85044082,CN,2.8,,2655,,0,,362,mm,14,mm,62,mm,,,,,161.08,,,,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.HLG.480H.24B,4039677011220,,LED power supply HLG-480H CV 480W/24V IP67,"Napajalnik, za LED, CV, HLG, 24V, 480W, 3 in 1, IP67, 1/4, (R3)",00001609,91086973,,kom,85044082,CN,2.9,,2.8,,0,,0,mm,0,mm,0,mm,,,,,173.05,,,,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LCM.25BLE,3830078330276,,LED power supply LCM-25BLE CC 25W/50V CASAMBI,"Napajalnik, za LED, CC, LCM, 0,35A-1,05A, 25W, CASAMBI, IP20, 1/72, (R3)",00001609,91086973,,kom,85044082,CN,0.1618,,0.144,,0,,140,mm,75,mm,30,mm,,,,,90.58,,,,22,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LCM.25DA,4039677010377,,LED power supply LCM-25DA CC 25W/50V DALI,"Napajalnik, za LED, CC, LCM, 0,35A-1,05A, 25W, DALI, PUSH, IP20, 1/72, (R3)",00001609,91086973,,kom,85044082,CN,0.58,,0.17,,0,,140,mm,75,mm,30,mm,,,,,37.17,,,,22,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LCM.40BLE,4039677010452,,LED power supply LCM-40 CC 40W/100V CASAMBI,"Napajalnik, za LED, CC, LCM, 0,35A-1,05A, 40W, CASAMBI, IP20, 1/54, (R3)",00001609,91086973,,kom,85044082,CN,0.264,,0.255,,0,,30,mm,90,mm,160,mm,,,,,96.99,,,,22,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LCM.40DA,4039677006622,,LED power supply LCM-40DA CC 40W/100V DALI,"Napajalnik, za LED, CC, LCM, 0,35A-1,05A, 40W, DALI, PUSH, IP20, 1/54, (R3)",00001609,91086973,,kom,85044082,CN,0.264,,0.255,,0,,30,mm,90,mm,160,mm,,,,,43.58,,,,22,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LCM.60BLE,4039677010513,,LED power supply LCM-60 CC 60W/90V CASAMBI,"Napajalnik, za LED, CC, LCM, 0,5A-1,4A, 60W, CASAMBI, IP20, 1/54, (R3)",00001609,91086973,,kom,85044082,CN,0.264,,0.255,,0,,30,mm,90,mm,160,mm,,,,,101.48,,,,22,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LDC.55DA,3830078331808,,LED power supply LDC-55DA line CV 55W/56V DALI,"Napajalnik, za LED, linijski, CV, LDC, 27V-56V, 55W, DALI, PUSH, IP20, 1/48, (R3)",00001609,91086973,,kom,85044082,CN,0.26,,0.255,,0,,320,mm,30,mm,21,mm,,,,,41.02,,,,22,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.100.12,4039677003805,,LED power supply LPV-100 CV 100W/12V IP67,"Napajalnik, za LED, CV, LPV, 12V, 100W, ON/OFF, IP67, 1/20, (R6)",00001609,91086973,,kom,85044082,CN,0.647,,0.642,,0,,40,mm,70,mm,220,mm,,,,,29.91,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.100.24,4039677003416,,LED power supply LPV-100 CV 100W/24V IP67,"Napajalnik, za LED, CV, LPV, 24V, 100W, ON/OFF, IP67, 1/20, (R6)",00001609,91086973,,kom,85044082,CN,0.632,,0.6035,,0,,40,mm,230,mm,70,mm,,,,,29.91,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.150.12,4039677003812,,LED power supply LPV-150 CV 150W/12V IP67,"Napajalnik, za LED, CV, LPV, 12V, 150W, ON/OFF, IP67, 1/20, (R6)",00001609,91086973,,kom,85044082,CN,0.849,,0.841,,0,,45,mm,85,mm,275,mm,,,,,40.38,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.150.24,4039677003423,,LED power supply LPV-150 CV 150W/24V IP67,"Napajalnik, za LED, CV, LPV, 24V, 150W, ON/OFF, IP67, 1/20, (R6)",00001609,91086973,,kom,85044082,CN,0.8255,,0.776,,0,,280,mm,85,mm,50,mm,,,,,40.38,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.20.12,4039677003775,,LED power supply LPV-20 CV 20W/12V IP67,"Napajalnik, za LED, CV, LPV, 12V, 20W, ON/OFF, IP67, 1/60, (R6)",00001609,91086973,,kom,85044082,CN,0.212,,0.206,,0,,30,mm,60,mm,150,mm,,,,,11.54,,,,22,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.20.24,4039677003386,,LED power supply LPV-20 CV 20W/24V IP67,"Napajalnik, za LED, CV, LPV, 24V, 20W, ON/OFF, IP67, 1/60, (R6)",00001609,91086973,,kom,85044082,CN,0.21,,0.194,,0,,152,mm,62,mm,30,mm,,,,,11.54,,,,22,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.35.12,4039677003782,,LED power supply LPV-35 CV 35W/12V IP67,"Napajalnik, za LED, CV, LPV, 12V, 35W, ON/OFF, IP67, 1/40, (R6)",00001609,91086973,,kom,85044082,CN,0.309,,0.301,,0,,35,mm,65,mm,180,mm,,,,,16.24,,,,22,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.35.24,4039677003393,,LED power supply LPV-35 CV 35W/24V IP67,"Napajalnik, za LED, CV, LPV, 24V, 35W, ON/OFF, IP67, 1/40, (R6)",00001609,91086973,,kom,85044082,CN,0.32,,0.301,,0,,185,mm,65,mm,35,mm,,,,,16.24,,,,22,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.60.12,4039677003799,,LED power supply LPV-60 CV 60W/12V IP67,"Napajalnik, za LED, CV, LPV, 12V, 60W, ON/OFF, IP67, 1/32, (R6)",00001609,91086973,,kom,85044082,CN,0.41,,0.39,,0,,35,mm,65,mm,195,mm,,,,,18.16,,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.LPV.60.24,4039677003409,,LED power supply LPV-60 CV 60W/24V IP67,"Napajalnik, za LED, CV, LPV, 24V, 60W, ON/OFF, IP67, 1/32, (R6)",00001609,91086973,,kom,85044082,CN,0.405,,0.383,,0,,195,mm,66,mm,36,mm,,,,,18.16,,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.MDR.20.24,4039677010384,,LED power supply MDR-20 for DIN rail CV 20W/24V,"Napajalnik, za LED, za DIN letev, CV, MDR, 24V, 20W, ON/OFF, IP20, 1/72, (R3)",00001609,91086973,,kom,85044082,CN,0.167,,0.15,,0,,22,mm,111,mm,105,mm,,,,,17.73,,,,22,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.NDR.120.24,4039677007582,,LED power supply NDR-120 for DIN rail CV 120W/24V,"Napajalnik, za LED, za DIN letev, CV, NDR, 24V, 120W, ON/OFF, IP20, 1/20, (R3)",00001609,91086973,,kom,85044082,CN,0.825,,0.8,,0,,85,mm,130,mm,145,mm,,,,,36.96,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.NDR.240.24,4039677007599,,LED power supply NDR-240 for DIN rail CV 240W/24V,"Napajalnik, za LED, za DIN letev, CV, NDR, 24V, 240W, ON/OFF, IP20, 1/12, (R3)",00001609,91086973,,kom,85044082,CN,0.98,,0.91,,0,,100,mm,155,mm,150,mm,,,,,68.36,,,,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.NDR.75.24,4039677010544,,LED power supply NDR-75 for DIN rail CV 75W/24V,"Napajalnik, za LED, za DIN letev, CV, NDR, 24V, 75W, ON/OFF, IP20, 1/28, (R3)",00001609,91086973,,kom,85044082,CN,0.51,,0.51,,0,,145,mm,130,mm,50,mm,,,,,31.62,,,,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.RSP.200.12,4039677010414,,LED power supply RSP-200 modular CV 200W/12V,"Napajalnik, za LED, v ohišju, CV, RSP, 12V, 200W, ON/OFF, IP20, 1/15, (R3)",00001609,91086973,,kom,85044082,CN,0.751,,0.745,,0,,123,mm,240,mm,35,mm,,,,,55.33,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.RSP.320.12,4039677011398,,LED power supply RSP-320 modular CV 320W/12V,"Napajalnik, za LED, v ohišju, CV, RSP, 12V, 320W, ON/OFF, IP20, 1/15, (R3)",00001609,91086973,,kom,85044082,CN,0.99,,0.9,,0,,0,mm,0,mm,0,mm,,,,,66.87,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.RSP.320.24,4039677011374,,LED power supply RSP-320 modular CV 320W/24V,"Napajalnik, za LED, v ohišju, CV, RSP, 24V, 320W, ON/OFF, IP20, 1/15, (R3)",00001609,91086973,,kom,85044082,CN,0.99,,0.9,,0,,0,mm,0,mm,0,mm,,,,,66.87,,,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.RSP.500.12,4039677011404,,LED power supply RSP-500 modular CV 500W/12V,"Napajalnik, za LED, v ohišju, CV, RSP, 12V, 500W, ON/OFF, IP20, 1/9, (R3)",00001609,91086973,,kom,85044082,CN,1.4,,1.3,,0,,270,mm,130,mm,45,mm,,,,,118.78,,,,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.RSP.500.24,4039677011381,,LED power supply RSP-500 modular CV 500W/24V,"Napajalnik, za LED, v ohišju, CV, RSP, 24V, 500W, ON/OFF, IP20, 1/9, (R3)",00001609,91086973,,kom,85044082,CN,1.4,,1.3,,0,,0,mm,0,mm,0,mm,,,,,118.78,,,,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.SDL100.24VF,4039677010506,,LED power supply Snappy line CV 100W/24V DALI,"Napajalnik, za LED, pohištveni, linijski, CV, SDL, 24V, 100W, DALI, PUSH, IP20, (R2)",00001611,91086973,,kom,85044082,CN,0.228,,0.198,,0,,30,mm,40,mm,370,mm,,,,,91.66,,,,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.SDR.75.12,4039677008190,,LED power supply SDR-75 for DIN rail CV 75.6W/12V,"Napajalnik, za LED, CV, SDR, 12V, 75.6W, ON/OFF, IP20, 1/28, (R3)",00001609,91086973,,kom,85044082,CN,0.49,,0.19,,0,,0,mm,0,mm,0,mm,,,,,43.8,,,,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX.SE100.12VL,3830078330115,,LED power supply Snappy CV 100W/12V,"Napajalnik, za LED, pohištveni, CV, SE, 12V, 100W, ON/OFF, IP20, 1/50, (R2)",00001611,91086973,,kom,85044082,CN,0.306,,0.28,,0,,190,mm,35,mm,75,mm,,,,,55.19,,,,22,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
